name ml_label sml pa_h
aegis_13380 3 1 -61.2211
aegis_13393 1 1 66.743
aegis_13394 4 0 63.1441
aegis_13397 2 0 19.8621
aegis_13400 4 0 10.6105
aegis_13408 1 1 -32.3008
aegis_13409 3 1 -86.1233
aegis_13410 1 0 84.6327
aegis_13412 3 0 85.8569
aegis_13420 2 1 -75.0725
aegis_13427 4 0 43.7746
aegis_13428 1 0 69.9313
aegis_13429 1 1 36.9498
aegis_13433 3 1 -49.41
aegis_13435 1 1 2.6407
aegis_1345 1 1 -48.0322
aegis_13451 4 0 -25.1602
aegis_13452 3 1 23.0445
aegis_13453 1 1 -73.372
aegis_13454 3 1 -11.5156
aegis_13466 3 1 65.7996
aegis_13471 2 1 67.9026
aegis_13481 4 0 -62.7563
aegis_13486 2 0 25.8446
aegis_13494 -1 0 -29.8239
aegis_135 1 0 23.3247
aegis_13500 3 0 76.8429
aegis_13511 1 1 -82.905
aegis_13522 1 0 12.3556
aegis_13523 4 0 -64.9915
aegis_13524 3 1 -46.4415
aegis_13527 2 1 -38.5972
aegis_13530 3 0 25.7194
aegis_1355 -1 0 -85.6814
aegis_13553 4 0 35.3583
aegis_13561 1 1 51.1397
aegis_13567 3 1 -3.867
aegis_13570 4 0 -21.3456
aegis_13572 2 0 31.1104
aegis_13573 4 1 -13.782
aegis_13574 4 0 86.0601
aegis_13579 3 1 87.0441
aegis_13583 1 0 85.9309
aegis_13587 -1 0 35.3388
aegis_13588 1 1 81.7087
aegis_13593 2 1 -68.297
aegis_13598 1 0 74.9415
aegis_13599 3 0 -25.5834
aegis_13602 1 0 55.8633
aegis_13608 4 1 19.3223
aegis_13614 1 1 -31.9104
aegis_13615 4 1 23.6336
aegis_13617 4 0 21.556
aegis_13619 1 0 -45.9513
aegis_13622 1 0 -18.3002
aegis_13626 4 0 10.9714
aegis_13627 3 0 7.5275
aegis_13628 1 0 53.7281
aegis_13629 2 1 -5.3943
aegis_13630 3 0 -88.4315
aegis_1364 1 0 -42.0857
aegis_13647 1 1 45.2328
aegis_13648 1 0 24.2887
aegis_1365 3 0 18.2982
aegis_13650 1 1 -43.2846
aegis_13657 1 1 -32.9948
aegis_13659 3 1 39.4264
aegis_1366 1 0 -21.2094
aegis_13660 4 0 22.0941
aegis_13667 1 0 52.4612
aegis_13672 1 1 -32.6257
aegis_13673 3 0 -84.1993
aegis_13677 -1 0 -26.0756
aegis_13683 3 0 25.2501
aegis_13691 4 0 -86.8165
aegis_13693 3 0 58.7501
aegis_13706 1 0 10.6215
aegis_13710 3 1 67.9708
aegis_13712 1 1 -75.168
aegis_13713 2 0 38.0208
aegis_13722 2 1 -56.3629
aegis_13727 1 0 -82.1437
aegis_13732 4 0 47.9211
aegis_13733 4 1 -24.0006
aegis_13737 2 0 -51.7297
aegis_13740 2 0 46.6844
aegis_13742 2 0 -86.8609
aegis_13743 3 0 -3.0903
aegis_1376 1 1 4.7462
aegis_13761 4 1 -50.4589
aegis_13763 2 0 -87.8261
aegis_13771 1 0 -51.9279
aegis_13773 0 0 -35.5446
aegis_13774 0 1 -64.3893
aegis_13778 1 0 75.7536
aegis_13790 1 1 83.0751
aegis_13792 1 1 40.1602
aegis_13795 4 0 7.6701
aegis_13797 1 1 -16.8508
aegis_13798 1 0 -27.8084
aegis_13799 1 1 -89.8481
aegis_138 1 0 14.7163
aegis_13806 2 0 26.699
aegis_13809 1 1 -31.3062
aegis_13814 2 0 67.9724
aegis_13823 3 1 31.1352
aegis_13827 3 1 17.3382
aegis_13828 2 1 -89.3904
aegis_13829 1 1 -43.8895
aegis_13834 2 1 38.5551
aegis_13838 4 0 -7.325
aegis_13842 4 1 17.0686
aegis_13843 2 1 -40.0584
aegis_13850 -1 0 -28.4952
aegis_13851 4 0 -21.6482
aegis_13854 1 1 35.9372
aegis_1386 1 0 48.1295
aegis_13861 4 1 61.8099
aegis_13866 3 1 19.3456
aegis_13873 4 0 -79.975
aegis_13874 3 0 -60.626
aegis_13876 1 0 -15.3398
aegis_13878 2 1 28.2648
aegis_13888 3 0 -57.0883
aegis_13889 1 0 31.9045
aegis_1389 2 0 -85.2312
aegis_13890 3 0 68.3054
aegis_13891 1 0 -25.1386
aegis_13896 4 0 -33.6493
aegis_13898 3 0 80.3321
aegis_13906 4 0 -17.3436
aegis_13908 1 0 69.5918
aegis_13910 1 1 -60.0969
aegis_13911 2 1 49.2831
aegis_13913 1 1 -24.2636
aegis_13914 3 1 -79.6255
aegis_13921 4 0 41.9302
aegis_13922 0 1 -33.7358
aegis_13923 1 0 26.6517
aegis_13928 2 1 68.3667
aegis_13932 4 0 87.3019
aegis_13939 1 0 -53.5068
aegis_13946 4 0 -71.2403
aegis_13947 1 1 -10.9454
aegis_1395 2 0 8.8474
aegis_13953 3 1 -50.5113
aegis_13962 2 0 -66.6982
aegis_13968 2 0 -72.7545
aegis_13969 1 1 84.2363
aegis_1397 3 1 85.0857
aegis_13970 -1 0 83.1574
aegis_13974 2 1 83.9817
aegis_13978 4 0 5.235
aegis_13979 1 1 21.1496
aegis_1398 1 1 -21.7499
aegis_13989 1 0 82.7058
aegis_1399 1 0 40.4232
aegis_13992 1 0 -31.6064
aegis_13993 2 1 68.4851
aegis_1400 4 1 61.8939
aegis_14002 4 0 9.9032
aegis_14006 1 1 89.718
aegis_14007 1 1 -46.5947
aegis_14012 3 1 -85.2324
aegis_14015 4 0 48.6856
aegis_14024 2 1 -59.8065
aegis_14025 1 1 69.3482
aegis_14029 1 0 75.4931
aegis_14044 4 0 74.9968
aegis_14045 1 0 89.2807
aegis_14056 4 0 27.6838
aegis_1407 3 1 -56.2117
aegis_14070 4 0 23.6883
aegis_14073 3 0 11.8124
aegis_14079 1 0 -12.5178
aegis_14081 1 0 34.752
aegis_14082 2 0 53.586
aegis_14087 1 1 80.0957
aegis_14088 3 1 81.6309
aegis_14092 3 0 61.9981
aegis_14093 1 1 55.3706
aegis_14096 4 0 66.7277
aegis_14097 1 1 3.954
aegis_14115 2 1 24.4815
aegis_14121 1 1 74.8573
aegis_14129 3 0 58.8554
aegis_14134 1 0 67.9299
aegis_14139 1 1 1.5464
aegis_14140 1 0 43.3649
aegis_14146 1 1 60.3077
aegis_14149 1 0 13.8632
aegis_14153 4 0 49.3512
aegis_14156 2 0 -52.529
aegis_14157 1 1 -32.9594
aegis_14159 1 0 52.9925
aegis_14172 3 0 -2.1872
aegis_14174 2 0 -56.9687
aegis_14175 3 0 -3.9203
aegis_14182 3 1 87.2482
aegis_14187 1 0 33.8098
aegis_14199 4 0 -85.7228
aegis_1420 4 1 -59.5069
aegis_14206 2 1 -72.2567
aegis_14207 4 0 -58.8111
aegis_14210 3 0 49.6374
aegis_14211 4 0 -61.9135
aegis_1422 1 1 21.1265
aegis_14221 1 0 22.2662
aegis_14227 3 0 -28.2811
aegis_14228 2 0 -68.2157
aegis_14234 1 0 39.8566
aegis_14235 1 0 50.3835
aegis_14243 1 1 89.5984
aegis_14252 1 1 -78.6071
aegis_14254 4 1 15.3243
aegis_1426 1 1 -47.9036
aegis_14263 1 1 -43.1023
aegis_14267 2 1 27.1707
aegis_1427 1 1 -70.9149
aegis_14271 1 1 -37.8765
aegis_14272 2 1 -76.7811
aegis_14276 3 0 27.2875
aegis_14278 -1 0 -48.1924
aegis_14284 2 1 -67.3442
aegis_14286 3 1 29.8814
aegis_14287 1 1 -77.481
aegis_14288 4 1 76.8201
aegis_14292 0 0 -28.6508
aegis_14294 1 1 61.2139
aegis_14295 2 0 -32.8691
aegis_14296 4 0 66.753
aegis_14297 2 0 9.4286
aegis_143 2 0 -50.5378
aegis_14300 4 1 53.0179
aegis_14309 1 0 27.7059
aegis_1431 1 0 78.2961
aegis_14316 3 0 -59.4459
aegis_14317 0 1 85.6639
aegis_14322 2 0 70.7185
aegis_14329 1 1 -25.898
aegis_14337 3 0 44.5307
aegis_1434 1 0 54.8951
aegis_14342 3 0 -35.0045
aegis_14348 3 1 68.8764
aegis_1435 2 1 -79.0817
aegis_14363 2 1 40.0746
aegis_14365 1 1 -29.9242
aegis_14366 1 1 54.8358
aegis_14374 4 1 53.7505
aegis_14380 3 0 76.5503
aegis_14381 3 1 62.5965
aegis_14387 1 1 -50.1308
aegis_14388 3 0 -4.3108
aegis_14393 2 1 -51.7352
aegis_14396 4 0 11.7283
aegis_14399 4 0 -69.5055
aegis_14401 2 0 -39.1675
aegis_14403 2 1 -27.7311
aegis_14408 3 0 -1.3884
aegis_14413 1 1 -53.2136
aegis_1442 4 1 25.9351
aegis_14421 4 0 -82.1405
aegis_14427 1 1 -36.896
aegis_14429 1 1 36.8885
aegis_1443 1 0 48.9962
aegis_14431 2 1 83.4109
aegis_14439 2 1 65.4347
aegis_1444 1 0 -36.169
aegis_14441 1 1 39.227
aegis_14443 1 0 -55.2189
aegis_14449 2 1 -33.168
aegis_14452 2 0 -6.2988
aegis_14453 1 1 25.9161
aegis_14454 1 0 -48.2845
aegis_14471 1 0 -84.1361
aegis_1448 1 1 29.995
aegis_14481 1 1 11.7712
aegis_1449 1 0 -14.7118
aegis_14495 3 0 7.0812
aegis_14499 4 0 74.8144
aegis_145 1 0 -81.3096
aegis_14502 2 1 -66.1828
aegis_14507 1 1 -71.6046
aegis_1451 4 0 -33.8361
aegis_14519 3 1 -36.5413
aegis_14520 4 1 -28.3921
aegis_14524 1 1 -25.2594
aegis_14525 1 0 -10.6571
aegis_14529 1 0 -8.0885
aegis_14533 4 0 -28.3094
aegis_14534 1 0 -0.1775
aegis_14535 2 1 56.7752
aegis_14536 4 0 24.2942
aegis_1454 4 0 -73.4977
aegis_14546 1 1 23.1037
aegis_14561 3 1 72.1213
aegis_14563 1 0 53.9676
aegis_14566 2 0 -13.8283
aegis_14571 2 1 -14.6897
aegis_14572 3 0 67.7846
aegis_14574 1 0 -81.1985
aegis_14575 1 0 11.405
aegis_14577 3 0 87.2275
aegis_1458 3 1 -99.0
aegis_14588 4 1 52.5385
aegis_1459 1 1 30.344
aegis_14597 3 1 4.1073
aegis_14599 2 0 -66.2964
aegis_146 4 1 65.2051
aegis_14600 1 1 -57.65
aegis_14601 1 0 -6.8199
aegis_14605 1 1 7.9827
aegis_14609 3 0 -13.4782
aegis_14610 1 0 20.3909
aegis_14619 1 1 48.1497
aegis_14625 1 0 20.1812
aegis_14627 1 1 54.7838
aegis_14633 1 1 17.5329
aegis_14637 4 0 -27.2278
aegis_14638 2 1 6.6291
aegis_14640 4 1 -48.2454
aegis_14646 4 0 71.8599
aegis_14647 3 1 76.0515
aegis_1465 1 1 -83.5318
aegis_14657 4 0 -5.3037
aegis_14658 3 0 -6.1518
aegis_14667 1 0 73.1716
aegis_14668 2 1 68.87
aegis_14671 1 1 34.9215
aegis_14672 1 0 65.3658
aegis_14678 2 0 -64.4295
aegis_14680 2 0 -72.9398
aegis_14681 2 1 -7.3593
aegis_14688 1 1 0.4347
aegis_14692 -1 0 56.7674
aegis_14694 1 1 34.4837
aegis_14695 1 1 -73.7287
aegis_14696 2 0 -2.931
aegis_14698 4 0 -11.682
aegis_14704 1 1 39.1478
aegis_14711 2 1 -7.2655
aegis_14714 2 1 -88.095
aegis_14715 2 1 -86.6501
aegis_14718 2 0 27.9968
aegis_1472 3 0 6.2782
aegis_14720 4 1 -89.1301
aegis_14726 2 1 79.1264
aegis_14727 1 1 -13.3934
aegis_14730 3 1 85.7034
aegis_14731 4 0 44.1621
aegis_14734 2 1 -64.2817
aegis_14737 1 1 16.6492
aegis_14739 1 0 38.5739
aegis_1474 2 0 22.3001
aegis_14745 2 1 40.619
aegis_14746 4 1 -57.6196
aegis_1475 2 1 -75.0933
aegis_14754 1 1 82.8903
aegis_14764 1 0 -7.1755
aegis_14765 4 1 30.3134
aegis_1477 1 0 12.282
aegis_14776 2 1 68.9626
aegis_1478 3 0 60.7459
aegis_14780 1 0 11.0702
aegis_14781 4 1 -18.6027
aegis_14782 1 0 42.3302
aegis_14784 2 1 -64.0299
aegis_1479 -1 0 -7.6308
aegis_148 1 1 42.1911
aegis_14800 1 1 51.3133
aegis_14809 2 0 3.4353
aegis_14811 1 1 -19.4295
aegis_14812 1 1 4.7558
aegis_14814 1 1 -30.4707
aegis_14818 1 0 84.8882
aegis_14821 2 1 73.5066
aegis_14824 4 1 -73.9993
aegis_14826 3 0 53.0815
aegis_14827 2 0 -3.423
aegis_14828 2 1 26.8151
aegis_14834 3 0 -63.1257
aegis_14835 2 0 89.7775
aegis_14837 1 1 -13.4266
aegis_14841 1 0 -27.0199
aegis_14843 1 1 52.5356
aegis_14844 2 1 59.2646
aegis_14845 1 0 -5.0811
aegis_14847 1 0 -84.8345
aegis_14859 1 1 82.3841
aegis_1487 4 1 79.1982
aegis_1488 4 0 -62.0609
aegis_14880 2 1 76.908
aegis_14881 2 1 63.2085
aegis_14884 1 0 -83.9792
aegis_14885 2 0 -46.4212
aegis_14894 4 0 -81.0914
aegis_149 0 0 -25.8158
aegis_14903 3 0 61.9751
aegis_14905 1 1 1.4384
aegis_14906 4 0 -83.7381
aegis_14915 4 0 61.7767
aegis_14917 4 0 -42.8884
aegis_14920 1 0 -68.6096
aegis_14923 1 1 -79.322
aegis_14924 2 0 -72.5355
aegis_14925 2 1 -61.8082
aegis_14935 3 0 71.7066
aegis_14936 4 0 -20.7292
aegis_14939 3 1 88.9934
aegis_14943 3 1 -16.3799
aegis_1495 1 0 -40.9573
aegis_14951 2 0 -60.0217
aegis_14957 4 0 -1.7528
aegis_14959 1 0 17.8048
aegis_14960 3 1 -12.3916
aegis_14965 1 0 76.565
aegis_14971 1 0 75.9132
aegis_14974 4 0 22.2866
aegis_14975 2 0 -16.2495
aegis_14976 3 1 84.4394
aegis_14983 1 1 -12.6788
aegis_14989 2 1 43.9818
aegis_14990 2 1 64.3477
aegis_14991 1 0 39.9188
aegis_14992 4 1 -64.501
aegis_14993 2 0 1.5429
aegis_14996 1 0 65.3493
aegis_14997 1 1 53.7984
aegis_1500 2 1 29.96
aegis_15002 2 0 3.562
aegis_15006 1 0 45.0979
aegis_15007 2 1 50.3914
aegis_15009 3 1 -2.905
aegis_15011 1 0 -51.1035
aegis_15017 4 0 79.9451
aegis_1503 1 1 69.2908
aegis_15037 4 0 -49.2423
aegis_15038 1 1 42.2909
aegis_15045 3 1 -11.724
aegis_15051 1 1 11.8861
aegis_15053 1 1 54.3087
aegis_15063 1 1 36.3146
aegis_15065 1 0 49.126
aegis_15069 4 0 -33.4966
aegis_15070 1 1 40.125
aegis_15073 2 0 -56.9315
aegis_1508 4 1 -46.4868
aegis_15082 4 0 0.2065
aegis_15085 1 0 60.299
aegis_15088 2 1 -85.6402
aegis_15089 4 0 57.8481
aegis_1509 1 1 26.3336
aegis_15091 1 1 -56.3906
aegis_15095 1 1 4.3565
aegis_15096 3 0 -9.2491
aegis_15097 2 0 -70.6312
aegis_15099 1 1 67.7118
aegis_151 2 1 -72.331
aegis_15104 1 0 -39.9407
aegis_15111 1 1 -24.6565
aegis_15112 1 0 4.1739
aegis_15126 2 1 -82.4911
aegis_15128 1 0 78.1987
aegis_15133 3 0 84.1629
aegis_15135 1 1 88.2244
aegis_15147 2 0 -84.529
aegis_15152 1 1 1.7171
aegis_15158 1 0 -21.7588
aegis_1516 2 0 35.3715
aegis_15160 3 1 17.6141
aegis_15163 4 0 37.8891
aegis_15164 1 1 -53.6797
aegis_15170 1 0 41.3338
aegis_15171 1 1 -31.1943
aegis_15179 4 1 -77.9599
aegis_15184 4 0 17.3832
aegis_15185 3 1 88.0995
aegis_15186 1 1 38.2232
aegis_1519 4 0 -85.9482
aegis_15193 1 0 -72.7265
aegis_1520 -1 0 7.416
aegis_15209 3 1 33.4683
aegis_1521 1 1 -89.7636
aegis_15210 4 1 -60.0454
aegis_15217 1 0 30.422
aegis_15224 1 1 -66.6985
aegis_15225 -1 0 27.5707
aegis_15228 1 1 -2.2937
aegis_15229 3 1 26.4921
aegis_15230 4 1 -80.9848
aegis_15231 1 0 8.5357
aegis_15241 1 0 42.4115
aegis_15244 2 0 -48.7478
aegis_15249 2 1 -23.1407
aegis_1525 1 1 -53.7981
aegis_15250 1 0 -64.867
aegis_1526 3 1 -64.5424
aegis_15260 2 1 72.743
aegis_15266 1 1 -62.4286
aegis_15268 2 1 19.4435
aegis_15271 2 0 -87.9317
aegis_15284 1 1 -63.3238
aegis_15286 1 1 -5.1927
aegis_15287 4 0 13.181
aegis_1529 1 1 -99.0
aegis_15292 4 1 -43.7705
aegis_15303 1 1 50.219
aegis_15308 1 1 70.3708
aegis_15309 2 0 -88.9342
aegis_15310 2 0 -19.698
aegis_15319 1 1 26.647
aegis_15326 1 1 -58.4861
aegis_15332 1 1 26.3433
aegis_15339 3 1 -13.0884
aegis_15341 4 1 0.6703
aegis_15347 1 1 1.8146
aegis_15348 1 1 -85.0359
aegis_15354 2 1 -73.2323
aegis_15356 1 1 27.5998
aegis_15363 1 0 54.2812
aegis_15368 1 1 75.0655
aegis_15375 3 1 -82.9724
aegis_15386 1 0 19.9079
aegis_15389 4 0 27.1467
aegis_1539 3 1 -49.0888
aegis_15395 1 0 15.0688
aegis_154 1 0 -10.0924
aegis_1540 3 1 74.0929
aegis_15410 3 1 -0.2509
aegis_15429 4 0 -60.8106
aegis_15432 1 1 -74.6134
aegis_15435 4 0 45.377
aegis_15437 3 0 -38.3804
aegis_15438 2 0 26.9213
aegis_15441 2 1 -70.0227
aegis_15442 4 0 -38.3394
aegis_15444 2 1 -73.3495
aegis_15446 1 1 -71.3628
aegis_15448 1 1 9.4249
aegis_15449 3 0 -2.2797
aegis_15451 1 1 45.8542
aegis_15457 3 1 16.8655
aegis_15458 -1 0 -44.0431
aegis_15460 2 1 -35.2125
aegis_15461 2 0 0.7731
aegis_15462 3 1 72.4228
aegis_15467 1 1 -8.5033
aegis_1547 3 0 55.3836
aegis_15470 1 0 70.5266
aegis_15481 2 1 -61.0541
aegis_15482 1 0 2.5309
aegis_15484 1 1 70.5948
aegis_15485 2 1 -72.1366
aegis_15488 4 0 -22.406
aegis_15489 1 0 29.1924
aegis_15495 2 0 88.3955
aegis_15497 4 0 -81.2069
aegis_15499 1 1 -14.0152
aegis_155 1 1 2.477
aegis_15505 1 1 -65.6552
aegis_15507 1 1 -40.241
aegis_15508 3 0 -19.3267
aegis_15520 1 1 -4.7911
aegis_15524 1 1 -4.602
aegis_15526 2 1 31.6639
aegis_15527 2 1 33.4273
aegis_1553 3 1 45.8491
aegis_15533 4 0 -54.8047
aegis_15534 2 1 -61.1325
aegis_15546 4 1 -17.2197
aegis_15556 4 1 -70.3831
aegis_15557 1 1 -24.4876
aegis_15560 3 1 74.647
aegis_15565 3 1 -80.101
aegis_15567 1 0 -40.1224
aegis_15568 1 0 24.3146
aegis_15573 1 1 -20.5879
aegis_15575 1 0 18.6345
aegis_15577 0 1 -17.5777
aegis_15578 3 1 -13.2276
aegis_15580 1 0 63.6688
aegis_15583 -1 0 10.8206
aegis_15584 1 1 17.1006
aegis_15593 3 1 -19.4494
aegis_15597 1 1 9.2004
aegis_1560 1 1 -19.9661
aegis_15600 4 0 32.4222
aegis_15603 1 1 -67.151
aegis_15608 1 0 32.818
aegis_1561 2 0 -47.2791
aegis_15612 3 0 12.7824
aegis_15613 4 1 55.6959
aegis_15616 2 0 0.9217
aegis_15617 2 0 74.6225
aegis_1562 4 0 -18.4209
aegis_15623 3 1 -21.7209
aegis_15628 3 1 4.967
aegis_15630 2 0 8.7146
aegis_15637 1 0 -67.8365
aegis_1564 0 0 5.306
aegis_15640 1 0 -79.1549
aegis_15642 4 0 -25.2347
aegis_15648 3 1 36.7096
aegis_15649 1 0 -79.266
aegis_15652 3 0 69.9561
aegis_15657 1 1 -37.4043
aegis_15660 2 1 -65.3181
aegis_15664 2 0 -4.3035
aegis_15666 1 0 25.1383
aegis_15669 3 0 73.5701
aegis_15676 2 1 31.4432
aegis_15678 1 0 22.5603
aegis_15679 4 0 88.5089
aegis_1568 2 1 64.1783
aegis_15695 0 0 2.4593
aegis_15696 1 1 15.337
aegis_15697 3 0 -62.081
aegis_15698 4 0 8.1677
aegis_15700 3 1 -55.9067
aegis_15707 4 1 0.323
aegis_15708 4 0 58.8265
aegis_15709 3 0 37.9625
aegis_15710 3 0 -2.4114
aegis_15711 1 0 38.3769
aegis_15712 2 0 6.7251
aegis_15719 1 0 -1.3905
aegis_1572 4 0 32.8134
aegis_15720 4 0 54.5522
aegis_15722 1 1 -66.6827
aegis_15723 2 0 -15.1734
aegis_15725 3 0 37.3678
aegis_15728 2 1 -53.7873
aegis_1573 1 0 -37.4386
aegis_15733 1 0 -17.6591
aegis_15737 4 0 -63.2599
aegis_15741 1 1 19.5013
aegis_15743 1 0 42.2915
aegis_15761 1 1 67.99
aegis_15763 1 1 -87.2496
aegis_15768 3 1 78.6186
aegis_15769 1 0 21.5067
aegis_1577 1 0 -49.3727
aegis_15770 1 1 30.249
aegis_15776 3 0 -19.0961
aegis_15778 4 0 37.6121
aegis_15779 4 0 -87.5835
aegis_15784 3 0 60.9343
aegis_1579 3 0 -7.897
aegis_15794 1 0 68.5666
aegis_15796 2 1 80.8675
aegis_15798 1 0 11.1987
aegis_1580 1 0 -70.7579
aegis_15803 2 1 -67.019
aegis_15805 1 0 -77.8091
aegis_15808 4 1 87.8591
aegis_15811 2 1 29.9329
aegis_15812 3 1 -46.5752
aegis_15827 1 1 10.528
aegis_15830 -1 0 -85.694
aegis_15831 1 0 -26.1916
aegis_15835 2 0 -14.5862
aegis_15836 2 0 29.8163
aegis_15837 3 1 -19.4543
aegis_15838 1 1 -26.8302
aegis_15841 3 1 59.1461
aegis_15846 3 0 -38.1087
aegis_15853 4 0 -46.7018
aegis_15854 4 0 -64.6291
aegis_15856 1 1 72.4853
aegis_15857 3 1 -79.7409
aegis_15865 2 0 -68.1459
aegis_15870 4 0 21.0634
aegis_15871 4 0 58.2258
aegis_15872 1 1 -72.1946
aegis_15873 4 0 2.3054
aegis_15877 1 1 38.7475
aegis_15880 4 1 -32.9725
aegis_15881 1 1 88.825
aegis_15882 1 0 78.7774
aegis_15884 3 1 66.7676
aegis_15885 3 0 21.6855
aegis_15886 1 1 26.6297
aegis_15889 1 0 -30.1895
aegis_15890 -1 0 -65.9311
aegis_15897 1 0 20.3283
aegis_1591 3 0 13.51
aegis_15913 2 0 -67.0808
aegis_15914 4 1 64.7046
aegis_15915 1 1 -82.0671
aegis_1592 2 1 69.2188
aegis_15921 1 1 47.4926
aegis_15926 1 1 62.5057
aegis_15940 1 0 -41.0613
aegis_15944 1 1 20.6689
aegis_15949 2 0 66.7996
aegis_1595 2 1 -76.664
aegis_15959 1 1 24.569
aegis_15962 1 0 -28.2899
aegis_15963 1 0 -3.5431
aegis_15968 2 1 -55.9688
aegis_15969 1 1 44.0238
aegis_15972 3 1 -7.5765
aegis_15973 1 0 -41.4586
aegis_15976 2 0 38.2638
aegis_1598 1 1 -32.0566
aegis_15983 3 1 79.5455
aegis_15984 1 0 54.9218
aegis_15989 1 0 -80.2782
aegis_15995 1 1 85.3551
aegis_15999 3 1 -67.0978
aegis_160 1 1 70.1368
aegis_16001 4 0 70.9946
aegis_16005 3 1 -53.0007
aegis_16006 3 0 -88.3728
aegis_16008 1 1 -45.8398
aegis_1601 3 1 -18.6065
aegis_16011 3 1 45.8892
aegis_16012 1 0 -5.2961
aegis_16016 1 1 -60.628
aegis_16017 3 1 -43.1344
aegis_16018 2 0 51.4558
aegis_16021 2 1 57.0948
aegis_16023 1 0 13.5207
aegis_16026 -1 0 20.8354
aegis_16029 1 0 39.7355
aegis_16033 1 1 -35.6137
aegis_16039 0 0 -23.972
aegis_16040 4 0 77.2245
aegis_16043 1 0 -2.7874
aegis_16046 1 1 -84.6117
aegis_16048 2 1 -11.0125
aegis_16049 1 0 72.7856
aegis_16055 3 0 13.3418
aegis_16057 1 1 17.7397
aegis_16058 1 1 -45.7227
aegis_16059 4 0 15.6924
aegis_1606 3 0 39.2743
aegis_16063 4 0 89.8274
aegis_16065 1 0 -0.8904
aegis_16066 1 0 -59.5084
aegis_16067 4 0 -64.8444
aegis_1607 3 0 5.0041
aegis_16078 2 1 51.365
aegis_16082 1 1 -24.7037
aegis_16087 1 0 69.5439
aegis_1609 1 0 0.7942
aegis_161 2 0 9.639
aegis_1610 1 1 -38.8516
aegis_16101 2 0 -45.5085
aegis_16107 1 1 -61.1167
aegis_16109 1 1 -10.4203
aegis_16112 4 1 -40.7059
aegis_16117 1 1 -25.2932
aegis_16119 1 0 -76.1706
aegis_16123 1 1 42.7264
aegis_16128 1 1 -85.9039
aegis_16130 3 1 -58.2601
aegis_16137 1 1 -47.9014
aegis_16150 4 0 55.3316
aegis_16153 -1 0 -17.1127
aegis_16159 1 0 -84.619
aegis_1616 3 1 -14.6838
aegis_16164 3 0 0.1756
aegis_16165 3 0 81.8481
aegis_16166 2 1 50.2187
aegis_16171 4 0 68.5429
aegis_16173 1 1 -66.9382
aegis_16180 1 1 53.0863
aegis_16184 3 0 81.084
aegis_16185 4 0 -17.4821
aegis_16192 4 1 17.8808
aegis_16193 1 1 82.9369
aegis_16194 4 0 -21.1172
aegis_16198 4 0 -19.6567
aegis_16201 1 1 44.787
aegis_16206 1 0 41.0302
aegis_16208 1 0 83.1236
aegis_16212 4 0 23.9345
aegis_16215 1 0 86.8284
aegis_16217 3 0 -35.6686
aegis_1622 3 0 -35.1021
aegis_16220 4 1 -54.3782
aegis_16222 1 1 -61.5937
aegis_16223 4 0 -26.8138
aegis_16224 3 1 72.1631
aegis_16225 3 1 -8.8179
aegis_16229 1 0 -75.4278
aegis_1623 2 1 -89.3643
aegis_16238 1 1 50.7965
aegis_16239 1 1 39.7269
aegis_16253 1 1 29.2433
aegis_16254 1 0 -3.8002
aegis_16255 4 0 77.7112
aegis_16261 3 0 -86.815
aegis_16267 3 0 83.0102
aegis_16271 2 1 -74.4266
aegis_16280 1 1 64.0301
aegis_16281 1 1 2.6301
aegis_16283 1 1 -46.7645
aegis_16285 3 0 -66.6741
aegis_16286 1 0 15.2753
aegis_16291 1 1 16.1241
aegis_16293 1 0 -72.2622
aegis_16297 1 1 42.343
aegis_16305 2 0 -21.827
aegis_16307 2 0 12.7392
aegis_16308 1 1 -25.8748
aegis_16312 1 0 13.9123
aegis_16317 4 0 54.7863
aegis_16319 1 0 -16.6788
aegis_16325 1 0 -46.9437
aegis_16329 3 0 -6.1822
aegis_16331 4 0 -7.9482
aegis_16338 3 1 -45.0101
aegis_16339 -1 0 32.0249
aegis_16352 1 0 -26.9597
aegis_16359 2 0 29.1632
aegis_16366 1 1 17.5184
aegis_16367 4 0 18.5747
aegis_1637 -1 0 16.7258
aegis_16370 4 1 7.0346
aegis_16371 1 0 -25.9999
aegis_16372 4 0 -30.9615
aegis_16373 2 1 66.5741
aegis_16374 4 0 35.1874
aegis_16377 2 0 34.6234
aegis_16382 2 1 1.9536
aegis_16383 1 1 -0.1189
aegis_16390 1 1 -69.759
aegis_16391 1 0 10.6974
aegis_16396 2 0 -19.8272
aegis_16397 4 0 4.8686
aegis_164 1 1 48.7007
aegis_16410 1 1 -11.0847
aegis_16414 4 1 -14.2017
aegis_16417 1 0 11.4243
aegis_16418 1 1 48.7426
aegis_16419 3 1 -74.5354
aegis_1642 2 0 41.7137
aegis_16420 3 1 57.1606
aegis_16427 3 0 -43.3451
aegis_1643 1 0 71.7749
aegis_16433 1 0 -78.2023
aegis_1644 1 1 61.1767
aegis_16442 1 1 64.9772
aegis_16444 3 1 7.2739
aegis_1645 1 1 -50.9947
aegis_16450 4 0 -19.6553
aegis_16451 4 0 -86.9639
aegis_16455 4 0 -9.1173
aegis_16457 3 0 2.4899
aegis_16458 4 0 -69.5187
aegis_16460 1 1 57.3648
aegis_16466 3 0 78.8157
